event_id,timestamp,user_id,user_name,department,platform,file_accessed,time_gap_sec,activity_rate_per_hr,ewma_previous,ewma_new,ewma_deviation,ewma_anomaly_flagged,lstm_score,isolation_forest_score,hybrid_anomaly_score,hybrid_anomaly_flagged,pii_sensitivity_score,sbrs_value,sbrs_category,base_action,hybrid_action,is_true_threat,ewma_correct,hybrid_correct
ANOM-01005,2026-04-21 20:00:00,USR002,Noah Rhodes,Legal,Microsoft OneDrive,vendor_contract_26.csv,7200,9.0,16.161,14.0127,-0.4431,False,0.1139,0.3842,0.3166,False,67,1.2003,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01006,2026-04-21 21:00:00,USR002,Noah Rhodes,Legal,Microsoft OneDrive,vendor_contract_90.csv,3600,1.0,14.013,10.1089,-0.9286,False,0.0,0.0,0.0,False,52,0.52,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01007,2026-04-21 22:00:00,USR002,Noah Rhodes,Legal,Microsoft OneDrive,press_release_34.docx,3600,1.0,10.109,7.3762,-0.9011,False,0.0,0.0147,0.0111,False,6,0.0617,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01008,2026-04-21 23:00:00,USR002,Noah Rhodes,Legal,Microsoft OneDrive,financials_q_89.pdf,3600,1.0,7.376,5.4634,-0.8644,False,0.0,0.0,0.0,False,72,0.72,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01438,2026-04-18 21:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,pentest_findings_46.xlsx,7200,3.0,2.471,2.6298,0.214,False,0.199,0.159,0.169,False,94,1.3372,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-01442,2026-04-19 01:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_56.docx,14400,1.0,2.63,2.1408,-0.6197,False,0.0,0.0,0.0,False,74,0.74,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01444,2026-04-19 03:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,customer_list_80.docx,7200,1.0,2.141,1.7986,-0.5329,False,0.2452,0.4273,0.3818,False,53,1.0359,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01449,2026-04-19 08:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,customer_list_93.png,18000,2.0,1.799,1.859,0.112,False,0.0383,0.0,0.0096,False,70,0.7168,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01450,2026-04-19 09:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,audit_report_51.pdf,3600,2.0,1.859,1.9013,0.0758,False,0.0322,0.0668,0.0581,False,74,0.8475,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01451,2026-04-19 10:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,merger_memo_23.docx,3600,5.0,1.901,2.8309,1.6298,False,0.0449,0.0804,0.0715,False,79,0.9312,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01452,2026-04-19 11:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,roadmap_69.csv,3600,7.0,2.831,4.0816,1.4727,False,0.3434,0.4147,0.3969,False,24,0.4781,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01453,2026-04-19 12:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,salary_band_35.csv,3600,1.0,4.082,3.1571,-0.755,False,0.2599,0.0,0.065,False,65,0.7556,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01454,2026-04-19 13:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,salary_band_29.xlsx,3600,11.0,3.157,5.51,2.4842,False,0.3102,0.0,0.0775,False,52,0.6208,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01455,2026-04-19 14:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,team_sync_01.docx,3600,4.0,5.51,5.057,-0.274,False,0.3077,0.0,0.0769,False,33,0.3934,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01456,2026-04-19 15:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,press_release_31.docx,3600,7.0,5.057,5.6399,0.3842,False,0.5104,0.2615,0.3237,False,11,0.199,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01457,2026-04-19 16:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_94.docx,3600,7.0,5.64,6.0479,0.2412,False,0.4838,0.0,0.121,False,62,0.8076,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01458,2026-04-19 17:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,sprint_notes_26.docx,3600,2.0,6.048,4.8336,-0.6693,False,0.5021,0.0,0.1255,False,29,0.381,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01459,2026-04-19 18:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,vendor_contract_69.docx,3600,1.0,4.834,3.6835,-0.7931,False,0.4007,0.0013,0.1011,False,55,0.689,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01460,2026-04-19 19:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,board_minutes_22.docx,3600,1.0,3.683,2.8784,-0.7285,False,0.3421,0.0212,0.1014,False,93,1.1658,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01466,2026-04-20 01:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_49.pdf,21600,1.0,2.878,2.3149,-0.6526,False,0.0301,0.0635,0.0552,False,56,0.6373,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01467,2026-04-20 02:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,roadmap_28.docx,3600,4.0,2.315,2.8204,0.7279,False,0.0007,0.0,0.0002,False,28,0.2801,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01469,2026-04-20 04:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,salary_band_34.png,7200,1.0,2.82,2.2743,-0.6454,False,0.0,0.0,0.0,False,59,0.59,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01470,2026-04-20 05:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_14.docx,3600,1.0,2.274,1.892,-0.5603,False,0.0,0.0,0.0,False,59,0.59,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01472,2026-04-20 07:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,customer_list_10.png,7200,3.0,1.892,2.2244,0.5856,False,0.0024,0.0,0.0006,False,54,0.5408,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01473,2026-04-20 08:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,merger_memo_76.docx,3600,15.0,2.224,6.0571,5.7434,True,0.1292,0.06,0.0773,False,93,1.1097,SAFE,BLOCK,PERMIT,False,False,True
ANOM-01474,2026-04-20 09:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,salary_band_26.csv,3600,34.0,6.057,14.44,4.6133,True,0.1623,0.0,0.0406,False,63,0.6939,SAFE,BLOCK,PERMIT,False,False,True
ANOM-01475,2026-04-20 10:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,salary_band_53.csv,3600,22.0,14.44,16.708,0.5235,False,0.0191,0.0482,0.0409,False,61,0.6724,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01476,2026-04-20 11:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,roadmap_16.pdf,3600,15.0,16.708,16.1956,-0.1022,False,0.0,0.0,0.0,False,39,0.39,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01477,2026-04-20 12:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,roadmap_76.png,3600,21.0,16.196,17.6369,0.2967,False,0.404,0.6186,0.565,False,39,0.9409,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01478,2026-04-20 13:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,board_minutes_01.docx,3600,18.0,17.637,17.7458,0.0206,False,0.2636,0.1212,0.1568,False,89,1.2389,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-01479,2026-04-20 14:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,customer_list_72.pdf,3600,33.0,17.746,22.3221,0.8596,False,0.1405,0.0,0.0351,False,59,0.6418,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01480,2026-04-20 15:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,vendor_contract_98.png,3600,22.0,22.322,22.2255,-0.0144,False,0.056,0.1328,0.1136,False,69,0.886,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01481,2026-04-20 16:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,customer_list_11.csv,3600,39.0,22.225,27.2578,0.7547,False,0.066,0.0847,0.08,False,72,0.864,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01482,2026-04-20 17:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,customer_list_79.docx,3600,23.0,27.258,25.9805,-0.1562,False,0.0056,0.1743,0.1321,False,61,0.8115,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01483,2026-04-20 18:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,vendor_contract_12.xlsx,3600,19.0,25.98,23.8863,-0.2687,False,0.0169,0.0,0.0042,False,69,0.6972,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01485,2026-04-20 20:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,audit_report_38.docx,7200,1.0,23.886,17.0204,-0.9581,False,0.0,0.0017,0.0013,False,86,0.8628,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01487,2026-04-20 22:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,board_minutes_18.docx,7200,2.0,17.02,12.5143,-0.8825,False,0.0,0.3515,0.2637,False,76,1.261,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-01489,2026-04-21 00:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,sprint_notes_65.xlsx,7200,4.0,12.514,9.96,-0.6804,False,0.0,0.0858,0.0643,False,24,0.2786,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01491,2026-04-21 02:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,brochure_91.docx,7200,1.0,9.96,7.272,-0.8996,False,0.0145,0.1521,0.1177,False,0,0.0,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01492,2026-04-21 03:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_84.docx,3600,2.0,7.272,5.6904,-0.725,False,0.0,0.0,0.0,False,75,0.75,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01493,2026-04-21 04:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_85.docx,3600,1.0,5.69,4.2833,-0.8243,False,0.0,0.0,0.0,False,60,0.6,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01494,2026-04-21 05:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_39.png,3600,1.0,4.283,3.2983,-0.7665,False,0.0,0.0,0.0,False,65,0.65,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01496,2026-04-21 07:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,audit_report_92.docx,7200,5.0,3.298,3.8088,0.5159,False,0.0666,0.0,0.0167,False,98,1.0209,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01497,2026-04-21 08:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,vendor_contract_13.docx,3600,16.0,3.809,7.4662,3.2008,True,0.1099,0.0,0.0275,False,55,0.5878,SAFE,BLOCK,PERMIT,False,False,True
ANOM-01498,2026-04-21 09:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,runbook_01.pdf,3600,8.0,7.466,7.6263,0.0715,False,0.1529,0.0,0.0382,False,38,0.4163,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01499,2026-04-21 10:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,team_sync_07.pdf,3600,12.0,7.626,8.9384,0.5735,False,0.1001,0.0583,0.0688,False,32,0.375,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01500,2026-04-21 11:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_71.png,3600,34.0,8.938,16.4569,2.8038,True,0.0,0.0785,0.0589,False,68,0.7801,SAFE,BLOCK,PERMIT,False,False,True
ANOM-01501,2026-04-21 12:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,merger_memo_55.docx,3600,15.0,16.457,16.0198,-0.0885,False,0.0,0.0801,0.06,False,99,1.1385,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01502,2026-04-21 13:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,audit_report_24.pdf,3600,22.0,16.02,17.8139,0.3733,False,0.0,0.0975,0.0732,False,96,1.1357,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01503,2026-04-21 14:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,financials_q_65.csv,3600,23.0,17.814,19.3697,0.2911,False,0.0,0.0,0.0,False,73,0.73,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01504,2026-04-21 15:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,onboarding_guide_22.csv,3600,21.0,19.37,19.8588,0.0842,False,0.0,0.0,0.0,False,35,0.35,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01505,2026-04-21 16:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,pentest_findings_45.pdf,3600,27.0,19.859,22.0012,0.3596,False,0.0,0.3902,0.2926,False,78,1.3506,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-01506,2026-04-21 17:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,pentest_findings_30.docx,3600,17.0,22.001,20.5008,-0.2273,False,0.0383,0.1754,0.1411,False,81,1.0957,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01507,2026-04-21 18:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,customer_list_79.csv,3600,11.0,20.501,17.6506,-0.4634,False,0.0,0.0,0.0,False,57,0.57,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01508,2026-04-21 19:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,salary_band_28.csv,3600,11.0,17.651,15.6554,-0.3768,False,0.0,0.0292,0.0219,False,56,0.5907,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01509,2026-04-21 20:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,pentest_findings_95.pdf,3600,4.0,15.655,12.1588,-0.7445,False,0.0,0.0,0.0,False,85,0.85,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01511,2026-04-21 22:00:00,USR003,Angie Henderson,HR,Microsoft OneDrive,pentest_findings_42.xlsx,7200,1.0,12.159,8.8111,-0.9178,False,0.0,0.0562,0.0422,False,99,1.0944,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01941,2026-04-18 20:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,sprint_notes_66.csv,7200,1.0,2.99,2.393,-0.6656,False,0.0,0.0,0.0,False,16,0.16,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01942,2026-04-18 21:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,vendor_contract_10.xlsx,3600,1.0,2.393,1.9751,-0.5821,False,0.0,0.0,0.0,False,62,0.62,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01943,2026-04-18 22:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,customer_list_41.pdf,3600,1.0,1.975,1.6826,-0.4937,False,0.6461,0.8223,0.7782,True,55,1.62,SENSITIVE,PERMIT,ALERT,True,False,True
ANOM-01947,2026-04-19 02:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,customer_list_67.csv,14400,1.0,1.683,1.4778,-0.4057,False,0.5857,0.8485,0.7828,True,68,2.0108,HIGH-RISK,PERMIT,BLOCK,True,False,True
ANOM-01948,2026-04-19 03:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_26.xlsx,3600,1.0,1.478,1.3345,-0.3233,False,0.412,0.0,0.103,False,27,0.3395,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01951,2026-04-19 06:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_91.docx,10800,1.0,1.334,1.2341,-0.2506,False,0.0283,0.0,0.0071,False,26,0.2646,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01955,2026-04-19 10:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,board_minutes_06.png,14400,1.0,1.234,1.1639,-0.1897,False,0.059,0.0544,0.0555,False,77,0.8768,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01956,2026-04-19 11:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,template_40.pdf,3600,1.0,1.164,1.1147,-0.1408,False,0.0358,0.1781,0.1425,False,9,0.1221,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01957,2026-04-19 12:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,roadmap_87.csv,3600,1.0,1.115,1.0803,-0.1029,False,0.0,0.0,0.0,False,21,0.21,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01958,2026-04-19 13:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,sprint_notes_30.png,3600,2.0,1.08,1.3562,0.8513,False,0.0,0.1777,0.1333,False,25,0.3333,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01959,2026-04-19 14:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_19.docx,3600,2.0,1.356,1.5493,0.4747,False,0.0,0.0,0.0,False,34,0.34,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01960,2026-04-19 15:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,runbook_49.docx,3600,2.0,1.549,1.6845,0.2909,False,0.0,0.0,0.0,False,22,0.22,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01961,2026-04-19 16:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,roadmap_06.png,3600,1.0,1.685,1.4792,-0.4064,False,0.0,0.0,0.0,False,27,0.27,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01962,2026-04-19 17:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_20.docx,3600,1.0,1.479,1.3354,-0.324,False,0.0,0.0,0.0,False,29,0.29,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01963,2026-04-19 18:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,board_minutes_73.docx,3600,4.0,1.335,2.1348,1.9953,False,0.1575,0.0,0.0394,False,93,1.0216,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01964,2026-04-19 19:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,press_release_67.xlsx,3600,2.0,2.135,2.0944,-0.0631,False,0.0,0.0081,0.0061,False,12,0.1218,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01965,2026-04-19 20:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,team_sync_34.csv,3600,1.0,2.094,1.7661,-0.5225,False,0.0,0.0,0.0,False,12,0.12,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01967,2026-04-19 22:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_19.xlsx,7200,1.0,1.766,1.5362,-0.4338,False,0.0,0.0,0.0,False,24,0.24,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01968,2026-04-19 23:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,public_faq_51.docx,3600,1.0,1.536,1.3754,-0.3491,False,0.0,0.0194,0.0145,False,8,0.0829,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01972,2026-04-20 03:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,pentest_findings_13.png,14400,21.0,1.375,7.2628,14.2687,True,0.5332,0.8952,0.8047,True,92,2.7708,HIGH-RISK,BLOCK,BLOCK,True,True,True
ANOM-01973,2026-04-20 04:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,sprint_notes_86.png,3600,2.0,7.263,5.6839,-0.7246,False,0.5339,0.0,0.1335,False,33,0.4401,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01976,2026-04-20 07:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_51.png,10800,6.0,5.684,5.7788,0.0556,False,0.2569,0.0,0.0642,False,33,0.383,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01977,2026-04-20 08:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,runbook_78.png,3600,14.0,5.779,8.2451,1.4227,False,0.3675,0.0,0.0919,False,21,0.2582,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01978,2026-04-20 09:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,runbook_57.xlsx,3600,44.0,8.245,18.9716,4.3365,True,0.1431,0.4434,0.3683,False,19,0.3649,SAFE,BLOCK,PERMIT,False,False,True
ANOM-01979,2026-04-20 10:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,roadmap_95.png,3600,24.0,18.972,20.4801,0.265,False,0.0,0.0,0.0,False,33,0.33,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01980,2026-04-20 11:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,vendor_contract_82.docx,3600,23.0,20.48,21.2361,0.123,False,0.0,0.1263,0.0947,False,63,0.7792,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01981,2026-04-20 12:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,runbook_76.pdf,3600,34.0,21.236,25.0653,0.601,False,0.0,0.0,0.0,False,31,0.31,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01982,2026-04-20 13:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_56.png,3600,30.0,25.065,26.5457,0.1969,False,0.0,0.0,0.0,False,19,0.19,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01983,2026-04-20 14:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_62.xlsx,3600,24.0,26.546,25.782,-0.0959,False,0.0,0.0,0.0,False,24,0.24,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01984,2026-04-20 15:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,vendor_contract_35.png,3600,16.0,25.782,22.8474,-0.3794,False,0.0,0.0,0.0,False,64,0.64,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01985,2026-04-20 16:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,press_release_30.pdf,3600,13.0,22.847,19.8932,-0.431,False,0.0,0.032,0.024,False,11,0.1166,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01986,2026-04-20 17:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_82.csv,3600,17.0,19.893,19.0252,-0.1454,False,0.0,0.0,0.0,False,32,0.32,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01987,2026-04-20 18:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,vendor_contract_29.pdf,3600,8.0,19.025,15.7177,-0.5795,False,0.0,0.109,0.0817,False,56,0.6744,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01988,2026-04-20 19:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,sprint_notes_69.csv,3600,6.0,15.718,12.8024,-0.6183,False,0.0,0.0,0.0,False,28,0.28,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01989,2026-04-20 20:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,sprint_notes_17.xlsx,3600,4.0,12.802,10.1616,-0.6876,False,0.0,0.1881,0.1411,False,28,0.3788,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01990,2026-04-20 21:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,salary_band_85.csv,3600,1.0,10.162,7.4132,-0.9016,False,0.0,0.0135,0.0101,False,51,0.5229,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01993,2026-04-21 00:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,public_faq_90.png,10800,1.0,7.413,5.4892,-0.8651,False,0.0,0.3281,0.2461,False,12,0.1938,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01995,2026-04-21 02:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,vendor_contract_78.xlsx,7200,4.0,5.489,5.0424,-0.2713,False,0.0222,0.0,0.0056,False,62,0.6287,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01997,2026-04-21 04:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,public_faq_50.docx,7200,1.0,5.042,3.8297,-0.8017,False,0.026,0.1833,0.144,False,1,0.0136,SAFE,PERMIT,PERMIT,False,True,True
ANOM-01999,2026-04-21 06:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,template_49.xlsx,7200,1.0,3.83,2.9808,-0.7389,False,0.0034,0.056,0.0428,False,6,0.0664,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02000,2026-04-21 07:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,runbook_88.csv,3600,7.0,2.981,4.1866,1.3484,False,0.0,0.0,0.0,False,38,0.38,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02001,2026-04-21 08:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,template_02.pdf,3600,20.0,4.187,8.9306,3.7772,True,0.0835,0.0939,0.0913,False,4,0.0491,SAFE,BLOCK,PERMIT,False,False,True
ANOM-02002,2026-04-21 09:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,roadmap_50.csv,3600,24.0,8.931,13.4514,1.6874,False,0.0,0.0,0.0,False,21,0.21,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02003,2026-04-21 10:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_03.png,3600,23.0,13.451,16.316,0.7099,False,0.0,0.0,0.0,False,29,0.29,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02004,2026-04-21 11:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,press_release_34.png,3600,41.0,16.316,23.7212,1.5129,False,0.0,0.1531,0.1148,False,8,0.103,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02005,2026-04-21 12:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,team_sync_16.csv,3600,21.0,23.721,22.9048,-0.1147,False,0.0,0.0702,0.0527,False,26,0.2943,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02006,2026-04-21 13:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,customer_list_33.csv,3600,13.0,22.905,19.9334,-0.4324,False,0.0,0.0067,0.0051,False,67,0.6785,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02007,2026-04-21 14:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_47.csv,3600,25.0,19.933,21.4534,0.2542,False,0.0,0.0,0.0,False,27,0.27,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02008,2026-04-21 15:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,financials_q_42.csv,3600,19.0,21.453,20.7174,-0.1144,False,0.0,0.0,0.0,False,61,0.61,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02009,2026-04-21 16:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,onboarding_guide_96.docx,3600,14.0,20.717,18.7022,-0.3242,False,0.0,0.0,0.0,False,26,0.26,SAFE,PERMIT,PERMIT,False,True,True
ANOM-02010,2026-04-21 17:00:00,USR004,Daniel Wagner,Engineering,Microsoft OneDrive,roadmap_62.docx,3600,18.0,18.702,18.4915,-0.0375,False,0.0,0.0,0.0,False,34,0.34,SAFE,PERMIT,PERMIT,False,True,True
